G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0,5222159	0,5666373	0,2425794	0,1205591	0,4676614	0,1371597	0,6758411	0,3319472	0,3047679	0,3605696	0,0000000	0,0810258	0,5613304	0,3818717	0,3714863	0,2128619	0,4835910	0,0374880	0,2359347	0,0675103	0,0717746	0,3346106	0,3174931	0,2002724	0,0187552	0,1815547	0,3001622	0,7292259	0,2084671	0,1844847	0,5544247	0,1856366	0,2096846	0,3458100	0,0499817	0,2662211	0,2100850	0,5912382	0,3437478	0,1332518	0,0469303	0,2866815	0,0099278	0,6707698	0,2343964	0,0508740	0,2798220	0,3347659	0,1490208	0,4080140	0,1236663	0,0300789	0,1477174	0,6346325	0,2153148	0,3578496	0,0181773	0,3792367	0,1977158	0,7764198	0,0475679	0,1420354	0,3573032	0,1647657	0,0491519	0,4521130	0,1711443	0,2853641	1,0318671	0,0351909	0,3289214	0,1779516	0,3118762	0,0787355	0,4237620	0,0504961	0,1664883	0,1076034	0,3385035	0,1344672	0,0110029	0,5015545	0,5262343	0,2523057	0,0430172	0,4427499	0,0352184	0,4036461	0,0295308	0,2757658	0,4780476	0,1387447	0,5601707	0,3484437	0,4380518	0,0804735	0,2717417	0,0883818	0,2027620	0,2389152
0,5786955	0,4221961	0,1525514	0,0683286	0,3032353	0,1076614	0,2329812	0,1093282	0,2055292	0,5772209	0,1050340	0,0000000	0,3770245	0,2281376	0,3933920	0,3315088	0,3535389	0,0711483	0,1062605	0,0608501	0,3131269	0,3721010	0,4623032	0,6044135	0,0689495	0,0883143	0,2263697	0,4125545	0,2438267	0,0369251	0,3002520	0,0366846	0,1641750	0,3750923	0,0391547	0,1568787	0,0846430	0,6209627	0,6087378	0,1940189	0,1749098	0,2111050	0,0509110	0,2243901	0,3065650	0,0329078	0,0813603	0,3350742	0,3181101	0,2040009	0,0518957	0,0669340	0,1334833	0,4415687	0,1564009	0,3633338	0,0131353	0,5319651	0,5087717	0,5013759	0,2508038	0,0615683	0,4516085	0,4810547	0,0031793	0,5707001	0,5655784	0,4781923	0,4093131	0,2193689	0,2999930	0,2868545	0,4955046	0,0204354	0,3859456	0,0937923	0,3927207	0,0282454	0,3012362	0,0224128	0,0292608	0,5235277	0,3387130	0,2312276	0,0608502	0,2263867	0,0215554	0,5202181	0,0665148	0,1701086	0,3767923	0,1044698	0,4430209	0,6753888	0,3279121	0,0754296	0,6531696	0,0188259	0,2000775	0,0140788
0,5355373	0,4667657	0,1485020	0,0745465	0,3144976	0,0956279	0,5084241	0,3331115	0,4582501	0,5799008	0,1054533	0,1095614	0,0000000	0,4231882	0,3416796	0,3678333	0,4973940	0,0833918	0,2566314	0,1353870	0,4142907	0,3177793	0,9913129	0,2199904	0,1761793	0,0807003	0,2522150	0,7750137	0,3201132	0,0117130	0,3300832	0,0807264	0,2176933	0,3593965	0,0469921	0,1364841	0,0702548	0,3953742	0,5295956	0,1389774	0,0206808	0,1309056	0,0984040	0,4079627	0,1151126	0,0488858	0,1409832	0,2742564	0,4523407	0,2678476	0,1727117	0,1072094	0,1011528	0,2276923	0,2340435	0,4716051	0,1382170	0,5379401	0,3916453	0,6857187	0,1000762	0,1043006	0,2876236	0,3245286	0,0367984	0,4624552	0,4280714	0,1795508	0,6460064	0,2422741	0,4153085	0,5529752	0,3668285	0,0585884	0,3537192	0,0594391	0,2347562	0,0369863	0,3142521	0,0075321	0,0755357	0,1953022	0,3070716	0,0184076	0,1045382	0,1559565	0,1687323	0,1604104	0,3574684	0,4359745	0,3743918	0,2321354	0,6156938	0,4821001	0,4954733	0,0362124	0,4285918	0,0913903	0,3260549	0,0248679
0,3987548	0,3457092	0,2163677	0,0120853	0,7377935	0,0612895	0,6266935	0,0325345	0,4317165	0,4677220	0,2029172	0,0648049	0,4041651	0,0000000	0,6488277	0,2563796	0,2259566	0,0630804	0,2244039	0,0967915	0,2301152	0,1626172	0,3392726	0,4051392	0,2149011	0,1474311	0,2960409	0,3516826	0,6551309	0,0609364	0,3657082	0,1189292	0,2179662	0,5622458	0,0108705	0,1382298	0,1366618	0,4135507	0,3425395	0,2358929	0,0111556	0,2300987	0,0558039	0,7397390	0,1764595	0,3301806	0,1105553	0,4645564	0,3837288	0,0716230	0,0578614	0,0105314	0,0491132	0,3461486	0,1693132	0,3695605	0,0456395	0,3561545	0,3492707	0,5691419	0,0668671	0,0737354	0,3813638	0,4446709	0,1039502	0,3823389	0,2513735	0,2417787	0,4571489	0,0644994	0,8603340	0,1580720	0,5925165	0,0413664	0,5944452	0,0462180	0,4137153	0,1664557	0,3636009	0,0750943	0,0181112	0,2500786	0,3212137	0,2288826	0,0866336	0,2560436	0,0396237	0,4583145	0,0875495	0,2599631	0,6232982	0,0958612	0,6202130	0,2737693	0,2772366	0,0063771	0,3808370	0,1237636	0,4599141	0,0607559
0,4076784	0,5858763	0,2507557	0,0594904	0,6284046	0,0279598	0,4884419	0,2746650	0,5842419	0,4466332	0,0353155	0,2349506	0,3911308	0,6466059	0,0000000	0,5006017	0,2269389	0,0696752	0,1755987	0,0959671	0,1807116	0,2066493	0,3950109	0,1323495	0,1149292	0,0813011	0,3568256	0,3715334	0,4656479	0,0181162	0,2625421	0,1157200	0,2679706	0,2369722	0,0036357	0,1727543	0,0804300	0,2952345	0,2038617	0,1229314	0,0190410	0,1795967	0,1102910	0,5169215	0,3358140	0,1368551	0,3525457	0,4383474	0,4360681	0,1912004	0,0789414	0,0143163	0,1289928	0,5507971	0,1245544	0,3720343	0,0291267	0,4013015	0,2937101	0,4922722	0,0320031	0,0829100	0,5356293	0,4282524	0,0161070	0,5272981	0,2812382	0,3180704	0,4095914	0,2066379	0,3145324	0,4220934	0,3938375	0,0712071	0,5492395	0,0527421	0,2537822	0,0653667	0,2509535	0,0774121	0,0351627	0,3066030	0,3762494	0,2972827	0,0370244	0,1936685	0,2127178	0,5513708	0,1012109	0,3577678	0,2929801	0,1110246	0,5145435	0,6373640	0,6904747	0,0886048	0,2560926	0,1275718	0,1504605	0,0843180
0,6197251	0,6451353	0,3789793	0,0325156	0,6187375	0,0016238	0,7131655	0,3517631	0,4943310	0,2819660	0,3137818	0,1548994	0,6033167	0,7705764	0,4742194	0,0000000	0,3376856	0,0132411	0,2272909	0,0395949	0,1516842	0,1819408	0,2685598	0,4143121	0,0750643	0,0697312	0,2581657	0,3236391	0,2876100	0,0394817	0,4336099	0,0082527	0,1593532	0,7076415	0,0176620	0,0072333	0,1480866	0,4899473	0,4338591	0,0555797	0,0095543	0,1196040	0,1567022	0,3433827	0,6613094	0,0881027	0,2570609	0,3884414	0,4895570	0,3585035	0,0318137	0,0265659	0,1055148	0,1503871	0,3377846	0,3825734	0,0394472	0,3962875	0,8322902	0,2793370	0,0641068	0,3140633	0,4371083	0,5477266	0,0149552	0,5504131	0,3474995	0,1558051	0,4590501	0,2720607	0,3263091	0,5048883	0,5520971	0,0710479	0,4103282	0,1266950	0,5842276	0,0059792	0,6867320	0,0667720	0,0248055	0,5799283	0,3425411	0,2237118	0,0552734	0,2316799	0,0606997	0,6565889	0,1349794	0,4490394	0,2502330	0,3443237	0,5233652	0,2497049	0,4375731	0,1143553	0,2640482	0,0712670	0,4286250	0,0437733
0,4453528	0,4857336	0,4662651	0,0303718	0,3254855	0,1166654	0,3021344	0,1542242	0,3144528	0,2633034	0,2940355	0,1068496	0,1976909	0,5632867	0,3141031	0,4072420	0,0000000	0,0132715	0,1859642	0,1232131	0,1867995	0,1614909	0,2922294	0,3749854	0,0403035	0,2057797	0,2773499	0,4585387	0,2899702	0,0387131	0,3634972	0,0282697	0,1661851	0,4368169	0,0497841	0,2207047	0,0321494	0,3445313	0,3621883	0,1378887	0,0030874	0,3453643	0,1360890	0,2352576	0,3248206	0,2450999	0,2683748	0,4550231	0,5496557	0,1370823	0,0605977	0,0283387	0,3563966	0,4127265	0,1116650	0,4564158	0,0607211	0,1607792	0,3023115	0,3127985	0,0668984	0,1972739	0,5758039	0,6916199	0,0145936	0,4798326	0,3174280	0,3843601	0,3918824	0,0851109	0,3637657	0,1937037	0,6652259	0,0154750	0,3876239	0,0185313	0,2815432	0,0176551	0,2578633	0,1475082	0,0735454	0,7113454	0,1598823	0,1460816	0,0974141	0,1290610	0,1062091	0,2430140	0,2218739	0,4172247	0,6588271	0,0822050	0,3671774	0,3653009	0,4852922	0,0854365	0,2864815	0,0046452	0,3745447	0,1589851
0,5242331	0,4576455	0,1651175	0,0728725	0,4229147	0,0247934	0,5665156	0,2038339	0,8077897	0,2838007	0,2939791	0,0467011	0,2855252	0,5353525	0,5773993	0,3123341	0,3717196	0,0000000	0,3257247	0,3085841	0,3316090	0,3972208	0,3982555	0,5096690	0,3051690	0,1684740	0,1357378	0,3417997	0,3015828	0,0667829	0,3573418	0,0333606	0,2710551	0,4317616	0,0179600	0,2068524	0,2648081	0,2345051	0,3255149	0,3164310	0,0269707	0,3763133	0,0453847	0,4430563	0,2126310	0,3560069	0,1568254	0,4681450	0,1188359	0,2933742	0,0806167	0,0906089	0,2695803	0,3211897	0,2698134	0,4457348	0,0132931	0,5998653	0,4075018	0,4577829	0,0545059	0,5181125	0,4254909	0,1973780	0,0275035	0,4036079	0,5602959	0,2136824	0,5836150	0,3068570	0,2762206	0,0960363	0,5205904	0,0882150	0,4493516	0,0582207	0,3894645	0,1360975	0,1817315	0,1537142	0,1080297	0,6247423	0,3880938	0,2756529	0,0141515	0,1852900	0,2285528	0,3529668	0,0773385	0,1699364	0,3667183	0,3496459	0,3749575	0,7098054	0,6234444	0,0360465	0,2567083	0,0764686	0,2838773	0,1139296
0,9059519	0,1596882	0,2099888	0,0100162	0,3614354	0,0294063	0,7281250	0,2501424	0,3950991	0,3654493	0,2750753	0,3848617	0,2554520	0,4535608	0,6283644	0,3159393	0,6105044	0,0409055	0,0000000	0,0451648	0,3192388	0,1123772	0,4598967	0,3408096	0,1476520	0,0705445	0,2826503	0,6971052	0,1953338	0,0847663	0,1615026	0,0989014	0,3442918	0,6422803	0,0079403	0,2018101	0,0357370	0,3543568	0,5641386	0,0439087	0,0188681	0,3022227	0,0517584	0,5027321	0,4734789	0,3800905	0,1973895	0,3328141	0,3363578	0,1967824	0,0623881	0,0768340	0,1186148	0,1911224	0,1406299	0,4696289	0,0912904	0,5355238	0,2390345	0,5551864	0,0819628	0,1016945	0,3798296	0,3016556	0,0334527	0,3550102	0,3543755	0,2609272	0,5937622	0,0658455	0,3881830	0,2731547	0,5063066	0,0184177	0,4149835	0,0083269	0,5269209	0,0900237	0,2339122	0,0553277	0,0206282	0,3515111	0,1281206	0,2001479	0,0466200	0,2258543	0,1158515	0,3874101	0,1328700	0,4456179	0,3728347	0,3125749	0,4520188	0,4600249	0,2450570	0,1557487	0,4995303	0,0434523	0,5165957	0,0241391
0,4841339	0,4107156	0,2396934	0,0151307	0,3437631	0,1645366	0,5015161	0,1967717	0,3566382	0,5002286	0,2961201	0,2338369	0,2682439	0,4117408	0,3310208	0,4288418	0,3223421	0,0130077	0,0683582	0,0000000	0,2148149	0,3455107	0,4369695	0,3069847	0,0613143	0,0947239	0,3433293	0,7019529	0,0670224	0,1364478	0,2225283	0,0274594	0,1098169	0,0606836	0,0768552	0,1765864	0,0449721	0,4458651	0,4480818	0,0102873	0,1059271	0,4754223	0,0119362	0,3913760	0,0989702	0,0987152	0,2441802	0,3510181	0,3510805	0,4978896	0,1345011	0,1512497	0,3299535	0,5430960	0,2274571	0,2873458	0,0428882	0,6057589	0,3933521	0,5989342	0,0248248	0,0402967	0,3850536	0,5254806	0,0256727	0,3225673	0,1447495	0,3394457	0,4760893	0,1013950	0,5920165	0,4247909	0,3205868	0,1038341	0,5044081	0,0553434	0,4492666	0,0314499	0,3942820	0,0306536	0,0902630	0,5842214	0,4088525	0,1439647	0,0309211	0,1563135	0,0267991	0,5582211	0,0289826	0,4422285	0,5268872	0,2384867	0,4621034	0,2861371	0,4710929	0,0345176	0,4823139	0,0169084	0,4422560	0,0425938
