G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6444122	0.0405925	0.2679080	0.6794366	0.6091694	0.5897893	0.6982778	0.1423539	0.6838556	0.4693981	0.0165270	0.2098798	0.0592778	0.3704161	0.4458271	0.2032685	0.0606589	0.2504858	0.3844837	0.3648457	0.3817334	0.2489713	0.2622830	0.4015110	0.6051616	0.3012453	0.7976123	0.4561808	0.1170038	0.7180623	0.6435105	0.1447479	0.6852777	0.3579675	0.4250686	0.4329176	0.3283881	0.0239459	0.0857467	0.7485814	0.0627480	0.4081969	0.5333154	0.5346971	0.3725940	0.4057556	0.5550132	0.4922355	0.3462720	0.4857305	0.0449410	0.4869032	0.4456426	0.6913818	0.3653807	0.6828162	0.3508560	0.6334128	0.2311427	0.1036316	0.2992158	0.0198577	0.2919488	0.4928326	0.7551077	0.1218669	0.3307600	0.3210653	0.4099074	0.0153622	0.0229997	0.5297653	0.5530316	0.4321525	0.5768763	0.0427377	0.5427250	0.0777490	0.5108601	0.6000771	0.5564629	0.7572871	0.5913007	0.2807278	0.5515638	0.6360190	0.1218341	0.0565709	0.4746458	0.5601832	0.5477431	0.4597728	0.5087888	0.3773499	0.7051513	0.0097097	0.6280715	0.7234148	0.0368481	0.0040504
0.6696847	0.0428189	0.2514365	0.6919849	0.7633839	0.7488667	0.7554066	0.1422565	0.8002828	0.6817576	0.0060743	0.0578455	0.0835208	0.3202572	0.4013664	0.0893827	0.0575248	0.2279216	0.4435348	0.3138232	0.3335338	0.3733861	0.2689380	0.3620890	0.5737656	0.4560564	0.5601811	0.5201804	0.1295039	0.5989443	0.5777401	0.1361270	0.6117898	0.2778916	0.4567314	0.4525350	0.4012259	0.0466122	0.1398111	0.6132718	0.0500474	0.3337483	0.5214327	0.5297348	0.2659720	0.3480356	0.4764936	0.5797389	0.3568267	0.4168412	0.0242461	0.6676693	0.4347577	0.6034656	0.3100785	0.7146551	0.2826290	0.5972842	0.2779565	0.1323645	0.4324681	0.0266566	0.2701377	0.6562263	0.6043281	0.1555937	0.5136045	0.4132295	0.3921873	0.0088712	0.0169612	0.5945431	0.6548083	0.3460158	0.5554610	0.0966296	0.5325366	0.0509739	0.6210007	0.3798689	0.5207943	0.7435138	0.5445515	0.2743619	0.5928413	0.5154372	0.1972844	0.0519901	0.4115575	0.6426453	0.6728661	0.5162807	0.5757087	0.4917838	0.6374742	0.0218437	0.6501006	0.6520391	0.0299300	0.0263311
0.7801603	0.0437584	0.2829308	0.6538564	0.7308319	0.7747650	0.6795560	0.1432261	0.5944223	0.5375152	0.0220273	0.1729657	0.0254424	0.2615250	0.4268081	0.1386829	0.0759872	0.2032846	0.3406058	0.2709990	0.3650904	0.2514908	0.2924641	0.2992048	0.5177769	0.3224858	0.5423330	0.4064121	0.1215360	0.6759423	0.5310269	0.1549893	0.8486536	0.3004711	0.3487800	0.3474343	0.4017643	0.0931856	0.1013462	0.5452592	0.0761932	0.2915757	0.6255304	0.5744109	0.3367707	0.2836853	0.6242857	0.5806851	0.2790093	0.5080751	0.0176736	0.3585197	0.6031628	0.5171692	0.3433078	0.6002176	0.3135257	0.6027238	0.2372270	0.0911375	0.4608085	0.0363344	0.2741982	0.5507471	0.5391760	0.1762864	0.4910518	0.3980867	0.3974110	0.0221156	0.0249913	0.4623217	0.7573854	0.4657003	0.4792508	0.0926595	0.5292515	0.0543435	0.4571752	0.6160567	0.5759939	0.5851556	0.7382949	0.2353523	0.6115813	0.4685362	0.0887278	0.0861778	0.4371343	0.6979165	0.5457633	0.4822282	0.5215801	0.4595282	0.5482810	0.0157615	0.6255208	0.6167168	0.0198318	0.0042922
0.7801588	0.0474334	0.1610240	0.6420277	0.5687751	0.6741611	0.5304080	0.1604854	0.5479712	0.7060562	0.0202634	0.1785612	0.0962785	0.1429057	0.5307566	0.1081292	0.0714677	0.2123147	0.4090482	0.3099434	0.3624443	0.3947133	0.3293143	0.4840584	0.5479076	0.4367422	0.6427610	0.5282329	0.1355194	0.5389060	0.5663737	0.1302571	0.6380398	0.3161688	0.4369039	0.4345575	0.3573849	0.0171284	0.1529611	0.8115375	0.0840666	0.3029405	0.5503109	0.5735584	0.3052424	0.3308120	0.5077757	0.4727195	0.3751610	0.6180565	0.0160202	0.5542336	0.6315240	0.5719283	0.5407104	0.7260035	0.2683687	0.6297912	0.2877786	0.0958151	0.3696748	0.0261169	0.2511835	0.5953932	0.6174039	0.1921128	0.4159713	0.3171228	0.6042190	0.0151035	0.0163473	0.5210258	0.6957365	0.4317170	0.4596251	0.0505506	0.5623486	0.0825985	0.5620095	0.3818600	0.5750697	0.6279662	0.6776340	0.2283179	0.6242948	0.6456640	0.0818549	0.0487068	0.4882898	0.6718812	0.5946354	0.4037931	0.6596887	0.5924537	0.8384744	0.0101407	0.6289434	0.6867817	0.0158212	0.0103899
0.6337455	0.0254729	0.2675525	0.7263760	0.6614729	0.6972954	0.6786151	0.1281889	0.6893492	0.7595105	0.0165873	0.2379145	0.0443403	0.3465426	0.2771809	0.1628240	0.0597648	0.2402078	0.4871934	0.3520777	0.3285046	0.3447202	0.3023320	0.4423691	0.4777306	0.3941358	0.6656809	0.5242449	0.1102469	0.6774387	0.6046850	0.1201323	0.6444761	0.3813589	0.3648433	0.4746927	0.3991106	0.0415225	0.0657831	0.5880884	0.0440165	0.3417631	0.5641002	0.6383088	0.3453114	0.4104847	0.6467562	0.6258072	0.3931465	0.4074215	0.0147416	0.5176608	0.4882150	0.5860045	0.3124134	0.5565654	0.2539708	0.5804539	0.3246996	0.1193769	0.3580661	0.0190347	0.2606526	0.5982201	0.5716032	0.1735061	0.3403508	0.3583098	0.4731099	0.0082506	0.0269972	0.4449824	0.6130023	0.4631075	0.4830935	0.1125274	0.5388769	0.0788783	0.5824573	0.4669275	0.5370778	0.7032327	0.5961788	0.2858943	0.7696716	0.5442462	0.1491068	0.0367715	0.3868555	0.5924265	0.5627386	0.4989140	0.6251867	0.4808386	0.5900759	0.0292893	0.6062206	0.7832688	0.0156739	0.0172374
0.5300314	0.0569333	0.3921871	0.6177229	0.6238866	0.6790760	0.7173695	0.1359027	0.5799772	0.5901999	0.0555509	0.2328399	0.1268108	0.2218321	0.4547692	0.0326414	0.0467699	0.2281392	0.4195775	0.3909445	0.4587857	0.5293893	0.3488540	0.4340312	0.5143377	0.4148528	0.7534367	0.4438496	0.0750284	0.6455937	0.7160373	0.1441589	0.7237738	0.3508681	0.4050157	0.4503391	0.3984529	0.0989576	0.1465665	0.6696384	0.1149064	0.2727439	0.6549288	0.6788189	0.3590022	0.2859025	0.5644538	0.4756042	0.3456326	0.3456592	0.0368777	0.4635374	0.5673712	0.5812507	0.2692956	0.7030604	0.3481889	0.6627482	0.2108837	0.0683198	0.3417440	0.0241018	0.2792827	0.5497330	0.6269964	0.1823498	0.5257241	0.4580392	0.4354990	0.0154934	0.0379158	0.4604803	0.6319869	0.3439735	0.5927949	0.1118493	0.6515946	0.0461479	0.5647733	0.5236264	0.5137150	0.6556771	0.5788331	0.2111656	0.6393712	0.4911875	0.1112709	0.0365719	0.4934401	0.6054596	0.5980695	0.4904958	0.5636667	0.6435455	0.7024618	0.0273677	0.7614031	0.6463373	0.0355102	0.0089179
0.6662766	0.0461676	0.2405252	0.7454747	0.6278366	0.5992577	0.7560683	0.1991728	0.7828064	0.6840283	0.0146148	0.1885683	0.0792223	0.3515422	0.3645676	0.0730208	0.0269544	0.2288700	0.5577353	0.3734345	0.3369794	0.3137470	0.3001642	0.4169514	0.6312721	0.4223322	0.5209457	0.4846787	0.0423775	0.6183962	0.5989354	0.0843160	0.5419855	0.3380258	0.3490765	0.5160270	0.4305062	0.0675305	0.1858604	0.6811672	0.0247791	0.2938222	0.5116169	0.6091824	0.3699174	0.2511212	0.6605178	0.4602543	0.3392942	0.4409085	0.0397485	0.4134460	0.5999571	0.6073478	0.2928752	0.6375961	0.3107829	0.5727210	0.2280454	0.0726079	0.3804726	0.0163810	0.3598987	0.5756338	0.6623132	0.1415155	0.5976348	0.5046197	0.5017010	0.0160786	0.0175535	0.5315268	0.6195753	0.3672847	0.4811858	0.0890182	0.6048634	0.0537695	0.5464435	0.6091855	0.5951097	0.6284513	0.6359493	0.3274497	0.7151859	0.5787638	0.0839687	0.0193650	0.4791242	0.6346338	0.5595630	0.4323495	0.5998614	0.3988792	0.7058014	0.0148264	0.6348142	0.6855404	0.0370510	0.0228594
0.6815732	0.0443950	0.2782477	0.5692075	0.7695787	0.6351216	0.6978595	0.1561317	0.6239933	0.4993085	0.0200792	0.2105789	0.0520926	0.2779452	0.4911265	0.0758473	0.1291808	0.1046372	0.4370058	0.4038012	0.3614463	0.4048600	0.4950599	0.3907942	0.4393384	0.4010517	0.5573259	0.4483442	0.0702827	0.6143822	0.5838006	0.1651995	0.5648909	0.2973720	0.3863094	0.3265428	0.3955692	0.0449579	0.1703115	0.6477066	0.0982177	0.3118460	0.6717294	0.5526027	0.3036335	0.3144017	0.5422627	0.4778062	0.3566091	0.4182993	0.0126109	0.4519620	0.5525573	0.6282731	0.2990705	0.6644701	0.2865051	0.6639709	0.2370625	0.1056482	0.3963862	0.0090974	0.2228753	0.6125605	0.5993505	0.1816871	0.6041899	0.4208630	0.5020513	0.0084106	0.0358513	0.5423229	0.5561114	0.4113292	0.4423977	0.0860215	0.5087276	0.0900194	0.6047859	0.5683729	0.5117711	0.6114558	0.7170505	0.2716241	0.5775180	0.5834947	0.1206208	0.0383599	0.4631730	0.7343465	0.5931003	0.6359529	0.5134965	0.4843647	0.6830544	0.0122180	0.5433760	0.6987428	0.0194716	0.0112558
0.5579887	0.0385592	0.2910220	0.6540983	0.5959479	0.5927904	0.6826279	0.1316373	0.5662658	0.6215352	0.0120775	0.1877847	0.0529798	0.2730476	0.4565954	0.0910488	0.0695414	0.1982927	0.1752058	0.2687837	0.4007512	0.3953223	0.2758817	0.3687853	0.6263691	0.3587215	0.6110857	0.4042245	0.0749224	0.6668687	0.6414915	0.1281035	0.6558274	0.3563733	0.3626678	0.4749957	0.5074131	0.0456124	0.1291348	0.6431151	0.0627994	0.2836194	0.5809030	0.6301002	0.2922407	0.3553635	0.5172335	0.4704608	0.3130407	0.4845210	0.0170481	0.5111385	0.4801954	0.5294802	0.3676336	0.6365427	0.2689364	0.5362026	0.2470405	0.1202181	0.3923226	0.0492216	0.3089279	0.5971785	0.6493726	0.1493428	0.5561613	0.3938431	0.4039296	0.0256849	0.0190177	0.3906436	0.7041836	0.2833841	0.4864141	0.0946326	0.6844305	0.0341470	0.4333398	0.4930835	0.5163897	0.6547591	0.6294850	0.2331593	0.6535537	0.5190664	0.0899110	0.0381991	0.5208642	0.6299100	0.5865914	0.3454513	0.6225531	0.4990091	0.7319239	0.0127122	0.6057567	0.5540458	0.0266232	0.0073257
0.5789784	0.0292581	0.1884163	0.6138171	0.6184618	0.5987115	0.7033715	0.1400519	0.7029606	0.7191741	0.0215623	0.1425769	0.1705162	0.3161001	0.4585571	0.0940783	0.0767954	0.3235104	0.4416935	0.2362433	0.3825101	0.4241480	0.2559986	0.4896776	0.5848158	0.4586614	0.6343639	0.4357566	0.0803484	0.6139651	0.5717093	0.1471304	0.5819638	0.4087149	0.3673190	0.3529209	0.3601076	0.0600566	0.1214776	0.6671962	0.0847757	0.2932699	0.5642194	0.5391805	0.2805540	0.2939727	0.5784610	0.5047542	0.3446624	0.4618806	0.0181149	0.3988018	0.5677121	0.6044090	0.3277012	0.6833426	0.2490260	0.5655985	0.3406674	0.0964588	0.3502669	0.0202486	0.2514938	0.5824080	0.6241137	0.1452668	0.5295427	0.4200917	0.3580252	0.0129476	0.0299940	0.5203198	0.6265164	0.4646970	0.5528322	0.0476924	0.5964506	0.1095612	0.4697633	0.5462039	0.5756427	0.6308333	0.7457461	0.3137095	0.6116329	0.5455863	0.1246790	0.0270108	0.4839705	0.7438584	0.7289683	0.4072058	0.5323881	0.5403543	0.6176586	0.0212703	0.5475003	0.6413018	0.0534296	0.0017480
