G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.4455951	0.7413871	0.3173139	0.3409886	0.6261000	0.5164972	0.3084280	0.7250053	0.6657212	0.1026194	0.0000000	0.7801500	0.5384558	0.5639077	0.0022842	0.1867108	0.5470840	0.0048900	0.6326622	0.2888802	0.1951298	0.3002521	0.5697509	0.7222861	0.0925473	0.5233570	0.4668175	0.6651083	0.5187282	0.5352883	0.3880795	0.6816348	0.4596803	0.3890634	0.1562812	0.1885695	0.6823160	0.0146061	0.3636647	0.5606845	0.0265050	0.5807542	0.0970176	0.0194195	0.3157348	0.0202634	0.7049574	0.5825802	0.6051021	0.3444505	0.3884898	0.3648606	0.6772782	0.7100344	0.0859191	0.2138725	0.3574879	0.0039865	0.0645162	0.1957337	0.3581271	0.6368038	0.6181073	0.1773430	0.5672547	0.6931702	0.5424104	0.6713416	0.5786497	0.1415088	0.4577661	0.6878333	0.4830566	0.7819910	0.1903406	0.7945522	0.6622720	0.3652490	0.1465186	0.7968117	0.5193717	0.5873358	0.6618439	0.5011808	0.4224745	0.7692832	0.3576533	0.0126776	0.2304521	0.7159821	0.2377405	0.6130880	0.2925577	0.0415138	0.4971041	0.4501734	0.4142876	0.4849942	0.5740310	0.4618010
0.3779503	0.7377984	0.3910298	0.3379983	0.5516146	0.6794491	0.2958712	0.6456742	0.6323480	0.0922727	0.2724225	0.0000000	0.4820836	0.4911327	0.0085555	0.1692618	0.7325458	0.0004126	0.5561429	0.3169053	0.0449424	0.3777669	0.7882651	0.4443949	0.1499068	0.4714081	0.4035699	0.7584910	0.4520857	0.5989150	0.4541915	0.7272957	0.4623664	0.4295746	0.2736106	0.2036519	0.6610753	0.0064662	0.3785626	0.6188515	0.0333385	0.4912063	0.1951744	0.0502102	0.3263526	0.0171270	0.7273140	0.4663575	0.5233605	0.5986567	0.1970725	0.2842354	0.8087087	0.5337848	0.0550165	0.1602209	0.3839407	0.0046748	0.0473409	0.1801025	0.5068660	0.6100023	0.5929215	0.1841475	0.6528253	0.8006410	0.5721645	0.6092935	0.4685691	0.0942035	0.3658113	0.6468697	0.3939711	0.7420232	0.2829711	0.7039415	0.7867387	0.3625312	0.1791301	0.6856166	0.4939277	0.4746075	0.5464821	0.5201058	0.3888843	0.7945757	0.3572175	0.0228075	0.1407154	0.7592258	0.3031102	0.5623708	0.2641597	0.0212804	0.4718538	0.4584515	0.5239050	0.5261825	0.5698530	0.4126189
0.4711836	0.7745871	0.3654309	0.3208973	0.6339120	0.6729038	0.3471326	0.6927351	0.6917090	0.0844587	0.4130551	0.7343518	0.0000000	0.5406511	0.0018707	0.1851107	0.5345735	0.0213026	0.5735240	0.2805137	0.1056973	0.3234986	0.6151424	0.6537271	0.1023283	0.4768294	0.5353913	0.6080592	0.4048769	0.6335661	0.3860337	0.6611890	0.4208906	0.5337318	0.1772211	0.1590806	0.6911425	0.0083320	0.4018888	0.5378024	0.0526870	0.5715590	0.1509177	0.0217532	0.2673172	0.0102251	0.6355855	0.5741904	0.5987904	0.5595394	0.3032941	0.4630784	0.6807123	0.6533081	0.0857847	0.1602921	0.3718354	0.0039381	0.1270064	0.2006264	0.3450393	0.5887459	0.7781962	0.1866961	0.6469344	0.6826688	0.5024248	0.6432222	0.4854912	0.1623704	0.3796858	0.5903654	0.3964737	0.7007449	0.2068874	0.7361312	0.7049508	0.4274594	0.1730766	0.6921681	0.5212812	0.5103568	0.5968126	0.5035554	0.3758873	0.7700982	0.3454905	0.0648399	0.2249022	0.6079708	0.2210438	0.5328419	0.2095201	0.0351040	0.4332742	0.4670613	0.5575546	0.6412436	0.6322097	0.4407069
0.5617558	0.9399809	0.2027242	0.3714053	0.6501055	0.6542029	0.2816312	0.7025638	0.6865441	0.0989885	0.3175508	0.6456093	0.6165736	0.0000000	0.0049704	0.1896057	0.6402925	0.0166124	0.6288310	0.2778288	0.1390748	0.3869217	0.6201989	0.6022692	0.2172942	0.4111413	0.5870824	0.5657974	0.3403422	0.7010637	0.4164922	0.7068874	0.4847268	0.4507488	0.1811854	0.3057239	0.7460625	0.0299036	0.3154919	0.5417452	0.0496031	0.6165387	0.1850127	0.0397195	0.3220408	0.0513165	0.8314110	0.6062986	0.4760826	0.5184657	0.1781961	0.3200759	0.6780442	0.6058779	0.1398123	0.1751326	0.4672169	0.0019685	0.0470760	0.1981689	0.4539116	0.6582103	0.6807123	0.2702021	0.6778955	0.7145903	0.5992743	0.7450017	0.3740329	0.1359009	0.6490252	0.5367011	0.5077047	0.5512641	0.3200564	0.6677624	0.7364032	0.2856118	0.2037913	0.7186467	0.5380925	0.4147587	0.5529089	0.5319290	0.3421413	0.7620475	0.2485467	0.0251152	0.1495807	0.6213834	0.2576766	0.4995923	0.2671576	0.0391669	0.4077345	0.4136948	0.4978595	0.4930757	0.5708403	0.4004050
0.6388777	0.6588954	0.3831440	0.4526610	0.4988543	0.6244656	0.3298031	0.7348591	0.7205981	0.0931360	0.3857069	0.5412354	0.6704335	0.4869226	0.0000000	0.1972735	0.5224989	0.0135245	0.4984005	0.2760731	0.1211929	0.3071430	0.6278764	0.6526361	0.1117223	0.4065724	0.5488929	0.6576097	0.4864337	0.5692268	0.4402841	0.6710102	0.4126175	0.4756481	0.1779102	0.1875545	0.8528566	0.0062279	0.3707293	0.4398867	0.0241564	0.4874786	0.1451453	0.0445191	0.2207974	0.0343822	0.6450305	0.5125985	0.4662066	0.5511630	0.3491749	0.3179596	0.7076828	0.6832077	0.0906472	0.1901901	0.3521598	0.0036236	0.0473209	0.2142374	0.4238077	0.7303871	0.6316253	0.2445661	0.5551798	0.7163871	0.6124265	0.7456188	0.5118911	0.1204233	0.4626226	0.5749746	0.2794378	0.6414015	0.2367017	0.6421639	0.6560460	0.3380221	0.1377112	0.7744111	0.4765367	0.4881667	0.6579078	0.5052749	0.3633614	0.6795792	0.3565402	0.0443783	0.2474173	0.6598511	0.2122991	0.4963909	0.2811970	0.0162738	0.4067443	0.3825352	0.5597916	0.5501854	0.6292742	0.4138044
0.5474126	0.7953050	0.3307933	0.3918485	0.6087639	0.6043288	0.3030657	0.7812375	0.7434205	0.1482915	0.2986159	0.6309778	0.6400052	0.5086494	0.0232487	0.0000000	0.6478074	0.0078962	0.4949306	0.2323494	0.1458882	0.4335562	0.6253856	0.7073626	0.1408973	0.4976686	0.4604596	0.6105130	0.3041267	0.5815936	0.5090680	0.6764956	0.5238653	0.4095677	0.1908541	0.2335055	0.7206442	0.0108227	0.3432486	0.5121983	0.0373226	0.5189993	0.1694425	0.0715114	0.3478892	0.0144771	0.7032141	0.4684470	0.5136679	0.3628279	0.3105218	0.2778473	0.7982042	0.7708651	0.1114723	0.2061197	0.3556562	0.0009556	0.0571015	0.2073910	0.5168884	0.5639797	0.6973039	0.2031872	0.5978927	0.5990029	0.5176834	0.7806945	0.5959730	0.0774642	0.3463676	0.6849733	0.5456373	0.7365572	0.2264678	0.7190411	0.8546361	0.3378493	0.2525634	0.7535805	0.5202007	0.5428445	0.6397623	0.4571760	0.2923875	0.5851860	0.2864975	0.0258356	0.1583141	0.8145575	0.2922979	0.4343624	0.2335744	0.0317623	0.4322961	0.4319268	0.4908863	0.4775423	0.5741745	0.4992641
0.5443033	0.7617847	0.3542618	0.3535310	0.6358216	0.6718407	0.1692551	0.7139981	0.6988913	0.1201245	0.3690418	0.7021816	0.5641941	0.4636332	0.0091545	0.1619217	0.0000000	0.0038617	0.5297140	0.2089265	0.0813824	0.3815064	0.6134155	0.5248047	0.1668184	0.4839494	0.4741342	0.6991538	0.4092603	0.5593279	0.5172185	0.7849371	0.5190960	0.4701710	0.2462805	0.2534141	0.7282377	0.0017176	0.4010377	0.3809770	0.0233831	0.6129510	0.1636420	0.0359741	0.2477456	0.0152577	0.8503002	0.4828934	0.5334949	0.5184530	0.2762494	0.3031281	0.6769145	0.8078839	0.0769901	0.1060802	0.4685014	0.0016130	0.0257367	0.1520232	0.4987211	0.6818359	0.7276083	0.2808459	0.6547174	0.6823324	0.5323570	0.7063536	0.5038621	0.0817079	0.3311258	0.5785133	0.3410442	0.6166616	0.3022623	0.7158617	0.8112723	0.3420229	0.1651505	0.5866222	0.4450313	0.4850571	0.5509735	0.5354340	0.3924805	0.6780017	0.2106876	0.0029668	0.1761256	0.6911098	0.1950405	0.5034029	0.2545232	0.0129510	0.3546932	0.4449079	0.4407196	0.5818570	0.5664898	0.5192612
0.5054245	0.6370166	0.2906633	0.3126073	0.5692010	0.6748574	0.2773486	0.7818490	0.7255175	0.1028275	0.3199050	0.7407553	0.6662597	0.5410971	0.0067556	0.2305307	0.4675324	0.0000000	0.4339864	0.3021963	0.0701623	0.3210169	0.6461831	0.5684704	0.0975214	0.4505462	0.4729061	0.7373192	0.3918204	0.6822507	0.4228364	0.6679691	0.5265270	0.4723247	0.2542938	0.2645273	0.7229835	0.0096273	0.2619835	0.5206044	0.0325387	0.5431467	0.1404999	0.0253497	0.2840859	0.0235780	0.7631169	0.6097652	0.5575907	0.4883872	0.2718121	0.3253059	0.7789130	0.6505293	0.1253771	0.2173156	0.3316894	0.0040564	0.0496496	0.2462680	0.4309702	0.7114392	0.6216824	0.1788056	0.5175711	0.6078188	0.5570087	0.6733076	0.3921166	0.0969775	0.3993690	0.6118972	0.4691101	0.5524151	0.2791541	0.7930905	0.7827250	0.3644213	0.1860063	0.6151541	0.4651182	0.4178283	0.5800335	0.5001592	0.3107599	0.9182359	0.2315335	0.0099764	0.1298858	0.7640652	0.2207583	0.5498222	0.2950747	0.0206474	0.4586131	0.5261036	0.5025675	0.5511562	0.5332047	0.4431613
0.4927396	0.7721368	0.4255597	0.3609329	0.6765023	0.5969618	0.2968655	0.7016937	0.6088753	0.1148228	0.2984481	0.7554982	0.5932990	0.5309568	0.0024669	0.2456994	0.6267627	0.0153770	0.0000000	0.2789884	0.1020151	0.3197831	0.6032898	0.5839666	0.1532226	0.4010490	0.4767734	0.5895530	0.5001738	0.6916126	0.4136092	0.6561093	0.4356070	0.4988589	0.1821806	0.1795866	0.6163407	0.0045519	0.3125514	0.5091558	0.0592386	0.6596481	0.1744050	0.0277165	0.2341909	0.0231357	0.8399251	0.5755684	0.5174597	0.5804107	0.2430955	0.2921397	0.8476190	0.7181164	0.0753868	0.1888431	0.3980442	0.0025179	0.0682315	0.2139617	0.3777230	0.6444499	0.7826558	0.2440278	0.5972204	0.7551443	0.5808462	0.7209318	0.4854445	0.1847012	0.4692048	0.5621791	0.3978355	0.5679742	0.2350587	0.7792838	0.7811049	0.4257281	0.1451006	0.6384865	0.3884428	0.3999167	0.6408683	0.4855067	0.3535270	0.8511100	0.2847103	0.0345119	0.2117603	0.6880405	0.2181731	0.6381961	0.1842675	0.0347176	0.4461766	0.4220829	0.5235848	0.5554867	0.6707425	0.4280314
0.4651489	0.7173863	0.3722555	0.3200906	0.7249955	0.7160605	0.3106981	0.6882974	0.7872888	0.1231830	0.3081633	0.7082318	0.5390027	0.4307733	0.0068744	0.2049805	0.5383380	0.0046330	0.6100056	0.0000000	0.0897247	0.3218976	0.5852230	0.5928320	0.1001227	0.4453447	0.3712999	0.6478297	0.4490709	0.5001069	0.4409005	0.7272823	0.3992769	0.4024033	0.1729805	0.1873657	0.6984198	0.0228522	0.2848570	0.6188402	0.0451397	0.4416665	0.1534898	0.0352446	0.2938439	0.0142729	0.6596147	0.5129362	0.5897986	0.5556900	0.2436937	0.3995056	0.7040769	0.6214359	0.1904434	0.1321908	0.3911698	0.0033956	0.0483743	0.2118960	0.4256730	0.5961688	0.6468470	0.1971089	0.5935248	0.8698017	0.6021013	0.7496206	0.4549986	0.0990756	0.4180497	0.5832287	0.4731583	0.6110927	0.2423847	0.5362645	0.6492233	0.4816055	0.1885100	0.6997695	0.4663702	0.4333433	0.6568927	0.5151280	0.3761064	0.7667316	0.3912246	0.0154357	0.1952550	0.6357343	0.2061266	0.5647867	0.2957489	0.0186160	0.5413770	0.4685323	0.6172527	0.3998975	0.5764051	0.5871064
