G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6201141	0.8051557	0.7490704	0.8208881	0.2370484	0.7991495	0.6815982	0.0194381	0.3291061	0.0739928	0.3113224	0.4542124	0.2975215	0.3824663	0.1077122	0.2528077	0.2755969	0.6907778	0.5993556	0.6698528	0.4719788	0.1279988	0.6126653	0.5087218	0.4591021	0.0067370	0.2266478	0.5741044	0.2813694	0.1632706	0.6378476	0.7346132	0.0004129	0.4554197	0.7517684	0.4313070	0.5042228	0.1928479	0.1824386	0.7092492	0.1949003	0.6252954	0.2396479	0.0929798	0.6257220	0.3819916	0.4371703	0.3370704	0.4540245	0.3224964	0.6343279	0.6409659	0.7029711	0.0584465	0.0616362	0.0765541	0.5859587	0.4472752	0.0422337	0.7638867	0.0415871	0.6756727	0.6885535	0.3505868	0.7255208	0.6982914	0.5012298	0.1034681	0.2804213	0.3953694	0.4311031	0.1588666	0.4080094	0.9557769	0.6763288	0.0122644	0.5680690	0.2589687	0.0115678	0.1410277	0.6213357	0.0384845	0.6215807	0.3491121	0.6524345	0.7578491	0.1749786	0.5287214	0.8795877	0.7532088	0.1412160	0.1082736	0.5013051	0.6472734	0.3134524	0.2816071	0.0540480	0.4074172	0.4394118	0.6001547
0.5284179	0.6397981	0.6745090	0.5584091	0.3758411	0.7276722	0.6774028	0.0115194	0.3335053	0.0207443	0.6141051	0.2403244	0.2850311	0.4123718	0.0896194	0.2210219	0.3424869	0.5686434	0.7510223	0.4335798	0.4668667	0.2532528	0.6600543	0.4333947	0.5411116	0.0038842	0.2752421	0.5032428	0.3644869	0.2101798	0.4526598	0.7180662	0.0198868	0.4525430	0.7060551	0.3879777	0.4482920	0.1967867	0.1934640	0.7247054	0.2105870	0.6289725	0.3324377	0.1257269	0.5503633	0.3041578	0.4404157	0.3661729	0.4678219	0.4748843	0.6616176	0.7756539	0.6002771	0.1327429	0.0253434	0.0747493	0.4910514	0.4590230	0.0420833	0.7423032	0.0182296	0.7282469	0.5629363	0.5367038	0.6236654	0.6866309	0.4306263	0.1081857	0.2350376	0.4058617	0.3001348	0.1802629	0.4716310	0.7157928	0.7191879	0.0048237	0.4901383	0.3343562	0.0490345	0.2077200	0.6239187	0.0342816	0.6142453	0.2836738	0.7027788	0.7213738	0.1271212	0.5076768	0.6976694	0.6964767	0.1871888	0.1760644	0.5373392	0.5162044	0.3909507	0.3048309	0.0535551	0.4601358	0.5533672	0.5783998
0.5092042	0.6556653	0.7495212	0.8604831	0.2392992	0.6958485	0.6734181	0.0192093	0.3779398	0.0242570	0.7589725	0.3949096	0.1663490	0.2890616	0.1430057	0.1949517	0.3005017	0.8239639	0.6634636	0.4641632	0.5788249	0.1783629	0.6970777	0.6292808	0.4480915	0.0034034	0.1996991	0.3493678	0.2934991	0.1637065	0.4992275	0.5811076	0.0088385	0.5515801	0.7766889	0.4633516	0.3472043	0.2062980	0.1807709	0.6715621	0.2441999	0.7450393	0.4325285	0.1347209	0.5837541	0.2936774	0.4993541	0.4303445	0.4265560	0.4472997	0.7927634	0.7772441	0.8146965	0.1125706	0.0324780	0.0937140	0.5190736	0.5144147	0.0665146	0.6559896	0.0451881	0.8306432	0.6473112	0.3531631	0.7152189	0.6898713	0.4386582	0.1031825	0.1968980	0.2790738	0.3163075	0.1772757	0.5109191	0.6869694	0.7142360	0.0165179	0.5918854	0.1924604	0.0175335	0.2109877	0.5875572	0.0523882	0.6493480	0.2462719	0.6872887	0.7348142	0.1669611	0.4796803	0.6651617	0.7685395	0.1983926	0.1394876	0.5084312	0.6636829	0.3542750	0.3653578	0.0566223	0.5069471	0.4874421	0.7323902
0.5405187	0.5925387	0.8542501	0.7538038	0.3379751	0.8458360	0.7979806	0.0122602	0.2407124	0.0179972	0.7055572	0.4715059	0.2719456	0.2179962	0.1359979	0.1615217	0.2946828	0.6143817	0.6635485	0.4318714	0.4865694	0.2483767	0.7923865	0.3720469	0.4879175	0.0099699	0.2244371	0.5517672	0.3268158	0.1291077	0.4783831	0.6946625	0.0063112	0.4264581	0.6188091	0.3832115	0.3855341	0.1191718	0.2175662	0.7370132	0.1530800	0.6491204	0.3130992	0.0870295	0.6413465	0.4300949	0.5334187	0.3039039	0.4112253	0.3889667	0.7147511	0.6155320	0.6758908	0.0507180	0.0374925	0.0707988	0.6109504	0.4352757	0.0389573	0.8319586	0.0163438	0.7338685	0.8135711	0.4777795	0.7552826	0.6412945	0.4441053	0.0685342	0.1939930	0.3211937	0.3821515	0.1222317	0.4855926	0.8070681	0.6762794	0.0184459	0.5905183	0.1846037	0.0183670	0.1785824	0.6175128	0.0380813	0.6273274	0.3243746	0.6811836	0.7235339	0.1384586	0.5254253	0.7889018	0.7596567	0.1168855	0.1447082	0.4036607	0.5637901	0.3295677	0.2635309	0.0670596	0.4068775	0.4075916	0.5495297
0.4454761	0.8325870	0.7747598	0.8097631	0.3110997	0.7229200	0.7641066	0.0103095	0.2700558	0.0152520	0.5926065	0.4201202	0.2486013	0.4589727	0.0517224	0.3243639	0.3658487	0.7337741	0.6715937	0.4566054	0.5177881	0.2471823	0.7000609	0.3792833	0.4688736	0.0081505	0.2736802	0.5004935	0.3852072	0.1369865	0.5691550	0.6950637	0.0205268	0.4258317	0.7437846	0.4551619	0.3816082	0.1581021	0.1946195	0.6368093	0.2702643	0.6337834	0.1756376	0.0404765	0.5604957	0.3865493	0.4999526	0.2062770	0.4042397	0.4219444	0.6833644	0.6433875	0.7029962	0.0495086	0.0475014	0.1010930	0.6482967	0.3834964	0.0410149	0.7131303	0.0430132	0.7436052	0.5981285	0.3834788	0.7878136	0.6909478	0.3488791	0.0629778	0.2038017	0.3650985	0.4022356	0.1703209	0.3135962	0.7217158	0.7403900	0.0177848	0.4683309	0.2630560	0.0148133	0.2351347	0.6238977	0.0395606	0.7275233	0.3048725	0.6858097	0.6873009	0.1247126	0.6527640	0.7339565	0.7442754	0.1448075	0.1308663	0.4295126	0.5199043	0.3457878	0.2584856	0.0763706	0.4665740	0.3829285	0.5018081
0.4905515	0.7216435	0.6881499	0.6861713	0.2977496	0.6890814	0.6784370	0.0149595	0.3449927	0.0216448	0.6833891	0.5568132	0.3779532	0.3136870	0.1147830	0.1552736	0.3140159	0.7041378	0.7318465	0.5266509	0.5256285	0.2561437	0.7872254	0.5372070	0.4538398	0.0033742	0.1854778	0.4979728	0.3011177	0.1216195	0.5349085	0.6657144	0.0030576	0.4614472	0.7348655	0.4798174	0.3567278	0.1306279	0.1593262	0.7036417	0.1933335	0.7539573	0.3473304	0.0807507	0.4416042	0.3713286	0.5378182	0.3202959	0.3670011	0.4247334	0.6616470	0.6875835	0.7136995	0.0717717	0.0401808	0.1203531	0.6247997	0.5464925	0.0402430	0.7630590	0.0528962	0.8640427	0.7379473	0.4241034	0.6993110	0.6350600	0.4525231	0.0840042	0.1825483	0.3619894	0.4168753	0.1385016	0.5052228	0.7502345	0.7803750	0.0022480	0.4920663	0.2117296	0.0173490	0.1711052	0.6448266	0.0314927	0.5745814	0.2613967	0.7988180	0.7523420	0.1658132	0.4868810	0.9081081	0.7302668	0.2090910	0.1108550	0.4964354	0.5715621	0.4046945	0.2972748	0.0453517	0.3768660	0.4049622	0.6483700
0.4840847	0.7845981	0.7717233	0.7045487	0.2555843	0.8413238	0.6966396	0.0167514	0.2784159	0.0324932	0.6973242	0.4562441	0.2549743	0.3592002	0.1037592	0.2083243	0.1623215	0.7021901	0.7440502	0.8170612	0.3509706	0.2868779	0.6976248	0.4431240	0.4981906	0.0086361	0.2032647	0.4916937	0.3620549	0.1628985	0.5729985	0.6506739	0.0073778	0.4848448	0.7087434	0.4542878	0.4218860	0.2163294	0.1790480	0.5423314	0.2177237	0.6906862	0.2905978	0.0610092	0.6700623	0.4555144	0.5547968	0.3634948	0.4518775	0.3146122	0.7876881	0.9579513	0.6429725	0.1349427	0.0289306	0.0871843	0.4447964	0.4524687	0.0546970	0.7539371	0.0249864	0.7278163	0.7165212	0.4513305	0.8138197	0.8279228	0.4636018	0.0582716	0.2348687	0.3581597	0.3358902	0.2102068	0.5013695	0.8069004	0.7449547	0.0156521	0.5408085	0.1707702	0.0110750	0.2009757	0.7378145	0.0740447	0.5848508	0.2707127	0.7801610	0.7221829	0.1562270	0.4852418	0.8107982	0.7168350	0.1392162	0.1692696	0.4073007	0.4685489	0.3718784	0.2927036	0.1113491	0.4199005	0.5057348	0.5821521
0.5192491	0.7210876	0.5654872	0.8161233	0.2890340	0.6231946	0.6867812	0.0103964	0.2919532	0.0396019	0.7405453	0.4495104	0.4094698	0.3445867	0.1306596	0.2388440	0.3816843	0.3480923	0.6085167	0.5416351	0.5572328	0.2361872	0.8305629	0.4202250	0.4410616	0.0226578	0.3029707	0.5120430	0.3608060	0.2459875	0.5293377	0.7213699	0.0060695	0.4193799	0.7397195	0.4292011	0.3490312	0.1372271	0.1731173	0.7040629	0.1885901	0.7686528	0.2917505	0.0714220	0.4916413	0.3505466	0.4413953	0.3242175	0.4199105	0.4589359	0.6452538	0.7075336	0.7103411	0.0751164	0.0389310	0.0872879	0.4895723	0.4241313	0.0405053	0.7849864	0.0249589	0.7635075	0.7301094	0.5457523	0.8823776	0.6928482	0.4431007	0.1276133	0.2301164	0.3325383	0.4348964	0.1452600	0.4988049	0.7978836	0.7689420	0.0218642	0.6235077	0.1843333	0.0101668	0.2228226	0.6322930	0.0401587	0.5954459	0.2725755	0.7228805	0.6309837	0.1520485	0.7051443	0.6946020	0.7624946	0.2299052	0.1407382	0.4459161	0.5527842	0.3083581	0.3072869	0.0569721	0.4831940	0.3908372	0.5607119
0.4999979	0.6380011	0.7159040	0.5769199	0.2893736	0.7129764	0.8367925	0.0054722	0.2499072	0.0156735	0.8083218	0.5794519	0.3436221	0.3955254	0.1118224	0.1887998	0.2454172	0.6560891	0.2691621	0.5182634	0.5560621	0.3069922	0.6808227	0.6281153	0.3731682	0.0106012	0.2749949	0.4716668	0.2734887	0.2299397	0.5874198	0.7389329	0.0026539	0.6099434	0.6817357	0.4634237	0.4014481	0.2027805	0.2519947	0.6033024	0.2677044	0.7143043	0.2326635	0.1006389	0.4428499	0.3110842	0.5448925	0.3442679	0.5318066	0.3979533	0.8300608	0.7758014	0.6610689	0.1243232	0.0864708	0.0545166	0.4125093	0.4113289	0.0485478	0.6573130	0.0353774	0.8658762	0.6801330	0.3691195	0.8643701	0.6864130	0.3472151	0.0705542	0.1909774	0.2828361	0.3315634	0.2369062	0.3603693	0.7890110	0.7375723	0.0150749	0.7229359	0.2150165	0.0057679	0.1871421	0.6377251	0.0449926	0.5306444	0.2482292	0.6330691	0.8652519	0.1817613	0.5416182	0.6331212	0.7841539	0.1946566	0.1199881	0.4853096	0.6729121	0.3247298	0.3201289	0.0525806	0.3717702	0.3521092	0.6535192
0.5778156	0.6695252	0.8548422	0.6014957	0.2685841	0.7654916	0.7663245	0.0167650	0.3027823	0.0174414	0.7166411	0.4960631	0.3311456	0.3008465	0.1264785	0.1955533	0.3609867	0.6115827	0.5719782	0.3230864	0.4113331	0.1606717	0.8616632	0.4427560	0.3525487	0.0021287	0.2779653	0.4964511	0.3652516	0.1741124	0.6131180	0.7201452	0.0066919	0.4974100	0.7167242	0.4648321	0.3844383	0.1745652	0.1601826	0.7144653	0.1856915	0.7225778	0.2590817	0.0821402	0.5660772	0.4429986	0.5612915	0.3642444	0.4356805	0.2833757	0.6334670	0.7314717	0.6693773	0.0384176	0.0417754	0.1328805	0.6570339	0.5202614	0.0402808	0.8344474	0.0442621	0.7091115	0.7783818	0.3494216	0.7097178	0.6811853	0.4253788	0.0997920	0.1893268	0.4508102	0.4220943	0.2085672	0.4976774	0.8117015	0.6792903	0.0026901	0.5886962	0.2356977	0.0093951	0.2194952	0.5909732	0.0365849	0.6144714	0.3073323	0.6392680	0.6969658	0.1436420	0.4843859	0.7473058	0.7536657	0.1316466	0.1501468	0.6048432	0.6432049	0.3353148	0.2983392	0.1107420	0.4084425	0.4781146	0.5049646
