G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0,3459249	0,7019266	0,3874685	0,1210093	0,3033078	0,4425075	0,0385387	0,0816265	0,1130024	0,2413542	0,1991355	0,1261146	0,0064654	0,2742677	0,4337328	0,1593386	0,1788756	0,2405110	0,1878385	0,0916889	0,3177545	0,4518969	0,4890156	0,5305743	0,2727349	0,0433043	0,0416844	0,3049690	0,0446147	0,1390661	0,5206946	0,3699725	0,2033647	0,2011572	0,6454349	0,0564697	0,5702580	0,4697667	0,0292310	0,1908957	0,2168817	0,0188395	0,5993332	0,1956296	0,7794236	0,0956398	0,0584853	0,1046707	0,4635980	0,1078155	0,2886210	0,4864016	0,4323349	0,5031138	0,3285708	0,4042420	0,0487144	0,1111575	0,5364583	0,0316951	0,4791727	0,5565123	0,0311185	0,0602581	0,1281508	0,1951512	0,4891536	0,4554355	0,2743734	0,5197154	0,2267962	0,5394302	0,7087655	0,0237780	0,0453122	0,0135520	0,2593031	0,2659520	0,5240484	0,2407373	0,3100436	0,0303159	0,6643304	0,3180035	0,0753090	0,3808637	0,5089081	0,3953678	0,2807662	0,2458694	0,4973930	0,4488407	0,8893142	0,4196603	0,5141418	0,2840642	0,6290239	0,4860735	0,3495363	0,5219895
0,2227931	0,7509498	0,0344314	0,2583945	0,3919807	0,5531967	0,0441394	0,1633166	0,2099131	0,2627619	0,3780072	0,0219849	0,0543863	0,2664211	0,3482103	0,2242070	0,1248998	0,2658899	0,1298396	0,2130100	0,3616587	0,7668825	0,2258661	0,2718961	0,2186822	0,0157538	0,3259887	0,5537213	0,3641454	0,0102027	0,4153602	0,2732615	0,3219187	0,3191818	0,3554504	0,0128881	0,3833600	0,5817527	0,0159940	0,1022494	0,2168499	0,0180251	0,6487185	0,1487672	0,8170441	0,0402946	0,1783698	0,2705947	0,5522067	0,3372348	0,0580461	0,3741972	0,3014754	0,4016687	0,1835164	0,1642264	0,0038778	0,1440625	0,5297899	0,2539046	0,3744704	0,3609959	0,0649840	0,0963982	0,1463621	0,0336921	0,7415771	0,4470124	0,3404364	0,3263456	0,3923033	0,6492461	0,7192353	0,0544705	0,3529455	0,0353446	0,2959620	0,3332369	0,3396968	0,2670865	0,2703136	0,1838689	0,3631022	0,2456238	0,1067888	0,3259742	0,7240049	0,3847926	0,4342023	0,4894457	0,4165770	0,4821409	0,3609724	0,3800212	0,4934621	0,1903401	0,3980184	0,6676546	0,5783150	0,5702288
0,3281384	0,5283736	0,1624367	0,0993159	0,5247326	0,5179846	0,0685687	0,0659272	0,3355586	0,1468596	0,4872553	0,0724449	0,0374867	0,2290283	0,4148503	0,1937379	0,2915264	0,2814075	0,1824838	0,2235752	0,2922398	0,3965485	0,5866070	0,3419720	0,0794166	0,0814146	0,0971033	0,3847143	0,3748081	0,0178927	0,4284404	0,1869641	0,2959504	0,0731863	0,5445764	0,1030093	0,4076403	0,4800253	0,0238660	0,1192388	0,0636068	0,0630411	0,5781227	0,2032776	0,6545388	0,0623362	0,2425608	0,7633432	0,4222320	0,1095301	0,1321275	0,4055123	0,1926943	0,4343128	0,3680201	0,6084628	0,0115097	0,3182567	0,5200599	0,7079740	0,4720714	0,6182323	0,1645885	0,2793816	0,2098031	0,0581983	0,3442542	0,4140914	0,1378494	0,2938895	0,0534966	0,3200885	0,3358980	0,0690556	0,2928735	0,0731617	0,4018912	0,1878516	0,6703270	0,3577732	0,3952383	0,3387852	0,5596394	0,1353884	0,0646405	0,0734132	0,7587286	0,4515510	0,2474031	0,3151042	0,7718903	0,5695783	0,2701331	0,4024628	0,5947267	0,0680334	0,6184423	1,0846127	0,5614462	0,2494715
0,5370175	0,5537249	0,1156687	0,1330927	0,4561132	0,6016291	0,1578978	0,0536985	0,5039956	0,1445693	0,3662106	0,1125730	0,0439203	0,1275523	0,5167791	0,1370030	0,1051716	0,4342170	0,2782001	0,3984636	0,2758932	0,3612203	0,2161958	0,4219811	0,1026344	0,1099288	0,1750274	0,4660819	0,5024318	0,0588291	0,5894808	0,5403051	0,2975250	0,3281204	0,6505681	0,0873559	0,3415439	0,5728463	0,0625904	0,1299284	0,1350664	0,0127279	0,5313783	0,2554719	0,5514538	0,0727681	0,1773663	0,4318024	0,4964268	0,1622502	0,1052581	0,3742340	0,4230949	0,3842286	0,1982598	0,5539660	0,0060371	0,2923745	0,3072928	0,4775189	0,5682910	0,8516990	0,0422630	0,1223171	0,1473641	0,1333729	0,6913403	0,3223934	0,4641678	0,4944639	0,0626795	0,7690564	0,2400068	0,2167511	0,0338992	0,0486480	0,2949717	0,2935702	0,4999325	0,2382583	0,7759202	0,1052441	0,5415018	0,1332314	0,4029312	0,0767465	0,3304509	0,1765864	0,1286290	0,1198323	0,4634293	0,4580492	0,4353904	0,2726788	0,7914057	0,0618474	0,5908915	0,4130626	0,5531798	0,3905308
0,3004156	0,4858111	0,2217474	0,0507148	0,5064331	0,7436852	0,0556180	0,1071531	0,1878024	0,1520582	0,4665758	0,3280516	0,0322977	0,3209141	0,2529955	0,2972700	0,0732117	0,3566369	0,1644258	0,2137507	0,1867520	0,3170417	0,3457843	0,5813325	0,0783288	0,0300971	0,2591334	0,4188786	0,4486315	0,0730794	0,5837984	0,3222827	0,2240172	0,2193945	0,4297574	0,0368300	0,3834511	0,5146729	0,0622630	0,0348585	0,1708293	0,0112379	0,2667713	0,3276026	0,3840111	0,0398478	0,0609213	0,5603655	0,6053874	0,0671108	0,0940101	0,6840931	0,4809456	0,5411501	0,1725732	0,2443759	0,0039685	0,3039476	0,6813935	0,5285954	0,3600811	0,5028567	0,1141052	0,1861266	0,1244598	0,1604732	0,2781917	0,3685012	0,5150126	0,5099732	0,0716992	0,4937319	0,2668970	0,0307474	0,0745863	0,1508724	0,3362217	0,2172905	0,3336401	0,2000472	0,4387964	0,0394992	0,5744529	0,3110223	0,1551576	0,2268646	0,6148201	0,4493903	0,3927373	0,3475704	0,7562288	0,4635546	0,3891406	0,2088467	0,4223886	0,1028158	0,4468359	0,7412355	0,4226184	0,5297840
0,2391909	0,4807371	0,1502277	0,1029252	0,4872241	0,5470493	0,0554750	0,0487020	0,2743431	0,2703244	0,2174611	0,0886832	0,0185166	0,2608690	0,5109270	0,1133773	0,2620614	0,2631734	0,3373398	0,0952961	0,3876138	0,4135993	0,6637970	0,3642219	0,1482510	0,0461592	0,0613744	0,7779706	0,2304552	0,0579166	0,3794157	0,1911292	0,2841736	0,1557722	0,7377271	0,1516869	0,2592353	0,5331359	0,0416454	0,3707670	0,1052677	0,0443775	0,4937248	0,5831929	0,5915482	0,0547421	0,0699294	0,1738614	0,3199849	0,2578239	0,0882611	0,3160429	0,4015524	0,2012178	0,1690522	0,2526301	0,0631175	0,1717157	0,7052348	0,3470058	0,4474902	0,4637193	0,1345472	0,1219585	0,2520967	0,2091972	0,6383735	0,4591149	0,2947317	0,2703082	0,1672962	0,3709690	0,7048304	0,0255805	0,1205157	0,0783091	0,1854395	0,3585248	0,2958539	0,3049376	0,3533279	0,0680626	0,4159167	0,3234150	0,0213929	0,1756061	0,4810530	0,2432533	0,4030200	0,4254170	0,3778254	0,4751239	0,4869986	0,5561282	0,8903163	0,2158760	0,4638133	0,5005077	0,6038194	0,3091518
0,3072450	0,4371449	0,2008239	0,2376049	0,4567855	0,5102713	0,0426384	0,1063195	0,1271164	0,3139282	0,3423745	0,0663936	0,0115895	0,1748960	0,5440182	0,3114766	0,0642411	0,2621951	0,3323006	0,0295374	0,2724859	0,4606312	0,5426510	0,2633319	0,1112878	0,1113387	0,1108017	0,3504540	0,5887454	0,0217367	0,4921907	0,3012962	0,4854305	0,1071593	0,7140851	0,0555234	0,1356609	0,4344659	0,0283593	0,1234188	0,0552921	0,0160268	0,3923297	0,2804585	0,6248639	0,0820603	0,1830808	0,2246099	0,4028278	0,2744505	0,1062017	0,4130938	0,0402796	0,3766010	0,2079611	0,1309592	0,0675692	0,0403253	0,6335661	0,0881760	0,5057127	0,4259649	0,1116365	0,1771892	0,3106012	0,0320376	0,4246348	0,3904815	0,4458402	0,3652504	0,1553337	0,5103849	0,3971826	0,0334330	0,1821110	0,0900098	0,2650921	0,0291655	0,5528562	0,3152089	0,7017516	0,1709716	0,4934102	0,3233112	0,0090658	0,2399581	0,8498723	0,9107535	0,2612569	0,5714460	0,6358656	0,6993293	0,4255918	0,2510876	0,5714681	0,1619612	0,7391510	0,6598290	0,5509655	0,3739603
0,6579246	0,7042562	0,1164711	0,1180291	0,2633017	0,6929721	0,1127840	0,0207824	0,2717979	0,2972869	0,2756515	0,2759900	0,0800945	0,1365213	0,3105979	0,2834422	0,0873663	0,1296900	0,4336832	0,2749295	0,3048026	0,3057928	0,2888194	0,6723424	0,3216380	0,1346746	0,3202956	0,6557441	0,4465668	0,1432956	0,3057443	0,0743673	0,2739522	0,2649735	0,7337630	0,0347207	0,5300889	0,3801173	0,0487978	0,1055554	0,1054775	0,0130629	0,8128947	0,3902761	0,3763382	0,1522664	0,2084611	0,2532710	0,7317346	0,1336709	0,1070495	0,5688409	0,4272098	0,5302387	0,2071179	0,4623207	0,0793533	0,3172688	0,4238999	0,1520913	0,4129992	0,5150687	0,0604528	0,1409932	0,2791402	0,0385384	0,5640205	0,3990061	0,2994500	0,3067861	0,0550750	0,6924153	0,4846614	0,1175268	0,0117955	0,1605024	0,2835965	0,1838298	0,2712230	0,4335013	0,4705091	0,0068978	0,7342208	0,4096017	0,1872482	0,0780369	0,5591671	0,4954407	0,3129045	0,5112788	0,4178209	0,4374557	0,5581645	0,3713267	0,3929713	0,2961264	0,6265644	0,6489437	0,4316405	0,3380585
0,2429366	0,6110336	0,0399578	0,2219652	0,3389337	0,5592270	0,0583287	0,1306089	0,1299977	0,4933425	0,4730226	0,0121739	0,0529501	0,4436905	0,3718217	0,1422454	0,2234776	0,3370306	0,0793255	0,2878130	0,2132705	0,5007741	0,5519690	0,2422489	0,0500885	0,0198711	0,2286512	0,6367557	0,4068259	0,0055222	0,6433786	0,2390437	0,4395933	0,2914100	0,5872869	0,0024206	0,5945649	0,6251276	0,0274221	0,0727274	0,1276752	0,0899802	0,3717016	0,3132233	0,7131830	0,0139428	0,2740939	0,1772856	0,5248961	0,1159332	0,0566986	0,5806678	0,0622748	0,4829968	0,3363900	0,1783792	0,0332928	0,1227317	0,6507564	0,0981596	0,5432824	0,2486502	0,0577365	0,0587317	0,1470654	0,0399042	0,5351366	0,6931736	0,3373308	0,1702200	0,1808826	0,4849686	0,5560336	0,2860738	0,2376511	0,0923381	0,2669574	0,2183288	0,6469008	0,2888942	0,2635237	0,1442252	0,6400899	0,3199791	0,1003035	0,0253953	0,5445983	0,2666909	0,4354729	0,3104388	0,7919932	0,4559877	0,4793116	0,3160785	0,6363559	0,2375786	0,5190181	0,5901583	0,4512267	0,5729677
0,5391391	0,3911636	0,1018250	0,1391932	0,3324765	0,4132593	0,0134873	0,0560768	0,2092681	0,3147234	0,3669239	0,0521052	0,0144312	0,2576357	0,4022162	0,1195324	0,2730449	0,3218991	0,1589968	0,0925337	0,4936564	0,3982166	0,5846229	0,1838957	0,1938367	0,0655420	0,0793483	0,5612345	0,6084697	0,0317537	0,4100657	0,1545321	0,2573016	0,2627908	0,6098294	0,0953889	0,1479985	0,6133048	0,0242815	0,1143430	0,1712727	0,1259211	0,5993255	0,3680543	0,6291994	0,0881272	0,3038852	0,1195203	0,3921067	0,1665695	0,1681084	0,5412754	0,2066302	0,8102028	0,3171673	0,0987925	0,0093574	0,0614887	0,3869542	0,0850242	0,2766463	0,4103342	0,0801490	0,0128829	0,2062732	0,2170298	0,5408393	0,4385124	0,1644315	0,2312398	0,2949373	0,3423773	0,7213375	0,0021516	0,2157633	0,0061902	0,6228734	0,2623404	0,3460330	0,2910475	0,2574892	0,0669284	0,5010536	0,5663207	0,0671439	0,1645335	0,3434421	0,4168953	0,5209126	0,2205160	0,4313356	0,4018573	0,2982047	0,3412580	0,7283221	0,2398249	0,6368715	0,5553592	0,3812696	0,5953507
