G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0,4972986	0,7572004	0,2893778	0,0705926	0,7843878	0,0414324	0,5176878	0,3239609	0,2813914	0,6782982	0,0603261	0,1177643	0,2750827	0,2936534	0,6037391	0,4063356	0,5544527	0,0108990	0,1898245	0,0612586	0,1788720	0,2315850	0,4777018	0,2618740	0,1809324	0,1400060	0,3988293	0,6420041	0,1366155	0,0560454	0,2551117	0,1065324	0,1113529	0,6459152	0,0124940	0,2753456	0,1407605	0,4864070	0,3078544	0,1016804	0,0120208	0,3457204	0,0448887	0,5669117	0,2244730	0,0553494	0,2084158	0,5869469	0,5701166	0,3857625	0,0657451	0,0132218	0,1815830	0,5094718	0,1370390	0,4385607	0,0228054	0,4827112	0,3304797	0,6388132	0,0201071	0,1216032	0,5572067	0,4096593	0,0498454	0,4206436	0,6054704	0,4195976	0,5345985	0,0170536	0,4460794	0,1516310	0,5870942	0,1038825	0,6522355	0,0538876	0,2558443	0,2414544	0,1416045	0,0759828	0,0257314	0,3279639	0,2190528	0,3766473	0,0283671	0,2626349	0,0856517	0,3634126	0,2096261	0,4329174	0,5885381	0,1596991	0,5668200	0,5332564	0,5282633	0,0209038	0,3206626	0,0133112	0,3845324	0,0186995
0,4364770	0,5054447	0,3746339	0,0556137	0,8090894	0,0119508	0,4678959	0,1381862	0,4457877	0,8119976	0,4537672	0,0059015	0,3875510	0,4910065	0,5146305	0,4648526	0,5932008	0,0225949	0,2972494	0,0721989	0,2492196	0,1849329	0,5025081	0,3205355	0,1186337	0,2047822	0,6385238	0,4700675	0,4094382	0,0268385	0,2366687	0,0442234	0,3067507	0,5868640	0,0072977	0,2358534	0,1546927	0,5170863	0,5828879	0,1267919	0,0604084	0,3653498	0,0426204	0,4676554	0,4556559	0,0888306	0,2396356	0,6739896	0,7955364	0,2325299	0,0602175	0,1182164	0,0877725	0,2996702	0,1548152	0,3353292	0,0964242	0,5937883	0,3957069	0,4857137	0,0295788	0,0873675	0,3880368	0,6267478	0,0642504	0,3801305	0,3157162	0,6732853	0,4899201	0,1155349	0,4283033	0,4118720	0,4083836	0,0109682	0,4133694	0,0357340	0,4181924	0,0236014	0,4373623	0,0659240	0,0484096	0,3753783	0,3486184	0,1658706	0,0370900	0,1821958	0,0422463	0,2167070	0,1331456	0,2369402	0,3701556	0,0976771	0,6907390	0,3964016	0,2875710	0,0298022	0,7176812	0,0173654	0,5477183	0,0799668
0,2648448	0,4738082	0,2317198	0,0152774	0,6218010	0,0600130	0,6076274	0,2390080	0,3398895	0,3956118	0,2669945	0,1379541	0,2030467	0,4613314	0,7153733	0,4910895	0,3087088	0,0238157	0,2087138	0,0755151	0,3238991	0,2868436	0,4396056	0,4917425	0,1028538	0,3550903	0,2315773	0,3657417	0,2994588	0,0065830	0,1599421	0,0186795	0,1604038	0,3704897	0,0260869	0,3445276	0,3386736	0,4721676	0,3880941	0,2207469	0,0027128	0,3399941	0,1567855	0,5226505	0,3824917	0,2438549	0,2554122	0,5924473	0,5208255	0,2804591	0,1361966	0,0430261	0,1924157	0,5244472	0,2808119	0,5596237	0,0495187	0,4906439	0,2894077	0,4514309	0,0203446	0,2178526	0,3769490	0,3233358	0,1625657	0,4815773	0,3753915	0,6727611	0,5477321	0,3123480	0,3054308	0,2503020	0,4400908	0,1847407	0,5744852	0,0011822	0,4815495	0,0464313	0,2610297	0,1588049	0,0081332	0,4021975	0,4364692	0,2670899	0,0347893	0,1943115	0,1063612	0,2830229	0,0365281	0,5981365	0,2708419	0,3935324	0,4394088	0,3829945	0,4287511	0,0710117	0,2477604	0,1188844	0,5434435	0,0798727
0,4842596	0,3343425	0,1745653	0,0192661	0,5824153	0,0936898	0,6273105	0,2567159	0,4442590	0,3928470	0,3448870	0,2941945	0,3707776	0,2677794	0,5606956	0,4336336	0,3840791	0,0305327	0,4626186	0,0661310	0,1301371	0,3247660	0,3900827	0,3138676	0,1694971	0,3646599	0,2265644	0,5101675	0,3614675	0,1762838	0,4178710	0,0664229	0,1497311	0,5182382	0,0452653	0,1881163	0,1357743	0,4714143	0,1951806	0,1768735	0,0242694	0,2817800	0,0199268	0,4161808	0,2426704	0,3623686	0,1701894	0,4435228	0,4734325	0,4655325	0,2159525	0,1138860	0,4254960	0,3031272	0,3295255	0,4118894	0,0620518	0,5024224	0,3686441	0,5352423	0,0653797	0,2269893	0,1880337	0,2786904	0,1170560	0,5531368	0,3839542	0,2057193	0,5213247	0,1866475	0,3511268	0,3823333	0,5123708	0,1266667	0,4443412	0,0128981	0,2725986	0,1267597	0,2210990	0,1124123	0,1125772	0,3553774	0,3094564	0,3096561	0,0077890	0,1806942	0,3367795	0,4125212	0,3500775	0,2174003	0,6654240	0,2783222	0,4890009	0,6627973	0,5586730	0,1065662	0,2057753	0,1289301	0,4257214	0,0970266
0,6080487	0,2229047	0,1854741	0,0271597	0,5321251	0,0484195	0,4486070	0,2296194	0,3780389	0,7178670	0,3830859	0,1124798	0,3285258	0,5563407	0,2864327	0,5816396	0,3350680	0,0563049	0,1381322	0,1209044	0,2806606	0,1415037	0,6586648	0,2523975	0,2494902	0,2096888	0,3084097	0,6145791	0,5189481	0,0148390	0,2015589	0,1718341	0,2543645	0,2962988	0,0211275	0,5356108	0,4223001	0,2172990	0,0588529	0,3333938	0,0123444	0,2220351	0,0768885	0,5920088	0,0965296	0,4899427	0,5040979	0,5714501	0,7511514	0,2373917	0,0676393	0,0168555	0,1399224	0,6602079	0,3754904	0,5733017	0,0997999	0,3604479	0,2300820	0,4739380	0,0967627	0,1750763	0,3106322	0,5215496	0,0196617	0,3271310	0,3141604	0,2602173	0,5970228	0,2558459	0,4646657	0,0120441	0,5349174	0,1858983	0,5853809	0,0283402	0,2846628	0,2735199	0,3770675	0,2212142	0,0092161	0,6027606	0,2007070	0,2099117	0,0882847	0,2490574	0,3272072	0,3285701	0,1389851	0,2288187	0,5872025	0,2444478	0,6178464	0,3399423	0,4926157	0,2303127	0,2422515	0,1691414	0,3376874	0,1637146
0,5071910	0,3974130	0,3832989	0,0101851	0,5397302	0,0598642	0,3798814	0,3312378	0,8425385	0,5484790	0,4216750	0,0357131	0,3024950	0,5403372	0,4174663	0,2386610	0,2320449	0,0978684	0,2170467	0,0488140	0,1806500	0,3527964	0,6520529	0,3713710	0,0370242	0,1539790	0,2523438	0,3406770	0,3145046	0,0348573	0,4421422	0,0967462	0,2353025	0,3958260	0,0035570	0,2562242	0,1708323	0,4471486	0,2703330	0,2829786	0,0363776	0,3355444	0,1444519	0,3965483	0,2123112	0,4499814	0,1259817	0,4206567	0,5721139	0,2267797	0,1773883	0,0246994	0,2768838	0,8021815	0,4485954	0,4246083	0,0430838	0,6229248	0,2817469	0,6260564	0,0093667	0,1632666	0,3053752	0,4647286	0,0027427	0,4002367	0,3698656	0,4425195	0,4863701	0,1991927	0,4345508	0,2301712	0,3303120	0,1378765	0,7705817	0,0275746	0,4264835	0,2233655	0,2960601	0,0412922	0,0262078	0,5515757	0,2029516	0,1716141	0,0061074	0,1410280	0,1071591	0,3961938	0,0771972	0,2604469	0,6106905	0,2827896	0,4995583	0,3097144	0,3758380	0,0655996	0,2692011	0,0808167	0,4122679	0,0757581
0,6466950	0,4941249	0,1818258	0,0362729	0,3526651	0,0310917	0,6683948	0,3460185	0,2874951	0,4757751	0,1068500	0,0924053	0,4448081	0,4161797	0,6614277	0,4756251	0,1971587	0,0193817	0,1074377	0,1193697	0,0391441	0,3350593	0,7776197	0,3076194	0,1516985	0,2848056	0,3636595	0,5757241	0,2929213	0,1012856	0,3433580	0,0147844	0,2795621	0,5015005	0,0079731	0,1816565	0,2235358	0,3587962	0,5314525	0,0907064	0,0267392	0,2376559	0,0209511	0,6479504	0,0968173	0,1490418	0,1135205	0,4811455	0,5267885	0,2909677	0,4314891	0,0201776	0,5834955	0,4410204	0,3728205	0,4845166	0,0745254	0,5281435	0,3690972	0,5836576	0,1276872	0,1748129	0,2536165	0,3790249	0,0540133	0,3139977	0,6399048	0,3447751	0,4568236	0,2155966	0,4912252	0,2481771	0,9432545	0,0382723	0,6361386	0,0107874	0,3516382	0,1499267	0,4334390	0,0971161	0,0172926	0,5267697	0,4815826	0,2479102	0,0350878	0,2800100	0,0895595	0,2622204	0,4079487	0,3106511	0,4078571	0,3112767	0,4257550	0,5408694	0,4557909	0,2167551	0,5657091	0,0296228	0,2673355	0,0418627
0,5088888	0,4310157	0,2778841	0,1021382	0,3796148	0,0422580	0,6546842	0,2767235	0,4785434	0,5480790	0,3269568	0,2176112	0,5038917	0,4726445	0,5377515	0,4738403	0,3763818	0,0051526	0,1955670	0,2020024	0,1983400	0,1283981	0,5497750	0,2782208	0,0371738	0,3097663	0,2735236	0,4205746	0,2410445	0,1284431	0,2871092	0,0528611	0,2922668	0,3633834	0,0148634	0,1445823	0,1157081	0,3462719	0,6189763	0,1513649	0,0034897	0,2269374	0,0014937	0,4229463	0,3897614	0,0974600	0,1794725	0,4814102	0,5041154	0,2496533	0,1444047	0,0307621	0,1729213	0,6797125	0,2331944	0,4870792	0,1392265	0,4292546	0,5947610	0,6097718	0,0130554	0,1589215	0,3098427	0,3122241	0,0407162	0,3218847	0,5961356	0,6293588	0,5860702	0,1165647	0,3311092	0,4054403	0,5217725	0,0187779	0,5267286	0,0290636	0,3539309	0,0778169	0,4256572	0,0414286	0,1393040	0,4981781	0,3414876	0,2182259	0,0243952	0,2216293	0,0258171	0,5525829	0,3682726	0,3365007	0,2569359	0,2057131	0,3647826	0,5095420	0,4650986	0,0144598	0,4686290	0,0578507	0,3962490	0,0187462
0,4783124	0,4378409	0,2941162	0,0197617	0,3393744	0,0560610	0,3895038	0,2422716	0,2721064	0,5494038	0,1424129	0,0988048	0,3250022	0,2755263	0,4032907	0,6510106	0,3247432	0,0182622	0,1326136	0,0737014	0,1226773	0,3169572	0,5107049	0,2422349	0,1852691	0,1971204	0,2818507	0,5302186	0,2216741	0,0413819	0,2087390	0,1070099	0,2028572	0,2985890	0,0125945	0,3317037	0,1219326	0,4576788	0,4352403	0,1266457	0,0124642	0,2748483	0,0609230	0,5203689	0,1787458	0,2740854	0,2002526	0,3578125	0,5170534	0,2046171	0,2761699	0,0320010	0,2251011	0,4018633	0,2830918	0,3261642	0,0785198	0,4608484	0,2581240	0,3846896	0,0745552	0,1068446	0,3895246	0,6390780	0,0079971	0,4287909	0,4214604	0,6803245	0,6266015	0,1415632	0,2708593	0,2284474	0,5783523	0,1487324	0,5124852	0,0198142	0,3061252	0,1083041	0,2884633	0,0155868	0,0054882	0,4304973	0,4435339	0,2302672	0,0468868	0,2309016	0,1537355	0,4909664	0,0854879	0,2836539	0,6485196	0,2708528	0,6002133	0,4039920	0,2485460	0,0190415	0,1687202	0,0470029	0,4263500	0,0981748
0,4241773	0,5755909	0,1312400	0,0144476	0,4771604	0,1085380	0,4399792	0,2215944	0,5229218	0,3915964	0,4169604	0,1398795	0,4311957	0,3160125	0,5106218	0,3441984	0,5475348	0,0363177	0,2704631	0,0737936	0,1772429	0,4885902	0,5219970	0,4216579	0,1294253	0,5312444	0,4025044	0,4708992	0,4357570	0,0653349	0,5790248	0,0561626	0,3467379	0,2548763	0,0189858	0,2839160	0,2054312	0,5404221	0,5306344	0,1506335	0,0091554	0,3845510	0,0347326	0,5550010	0,1853756	0,0587810	0,1709651	0,4403640	0,3174581	0,1449410	0,1628950	0,0300634	0,1557517	0,5276351	0,1088858	0,3401743	0,0247313	0,3444165	0,2414809	0,4882143	0,0519733	0,1363360	0,5729361	0,5053777	0,0863839	0,3830231	0,4798547	0,3753245	0,5508960	0,1224121	0,5156571	0,3555827	0,4419880	0,0495482	0,5555473	0,0339240	0,4115656	0,0527301	0,2732788	0,0925649	0,0553272	0,4897949	0,4446158	0,2354589	0,0224757	0,2996433	0,1232457	0,5360450	0,1682273	0,4822220	0,6237063	0,5444386	0,5324501	0,5383504	0,3465509	0,0861418	0,4882182	0,0203621	0,4752395	0,0752277
