G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0,5448102	0,8375219	0,3352718	0,4585622	0,6644584	1,0360223	0,2347368	0,4291330	0,5034451	0,8687180	0,4496900	0,3961201	0,0474607	0,4131689	0,7015365	0,2320857	0,3488952	0,5667174	0,5697388	0,4699461	0,4927629	1,4808377	0,9009286	0,4041961	0,1548478	0,2440944	0,1399196	0,9850551	0,3507037	0,0591016	0,7715066	0,3911012	0,5710208	0,3932169	1,2223955	0,0949491	0,7603990	1,1481868	0,0824959	0,6161942	0,4348463	0,0794974	0,8466354	0,6059029	0,7536391	0,3754593	0,1809269	0,4959315	0,9290623	0,3375533	0,5366940	0,6908163	0,8375214	0,6173018	0,5268615	0,4211104	0,0314926	0,6827269	1,0882076	0,7205850	1,0822650	0,9044248	0,0494198	0,2869665	0,4141832	0,1804941	1,1118379	0,6611620	0,4046922	0,9452944	0,6911258	0,9382311	0,5156907	0,4205014	0,2487149	0,1465720	0,9156683	0,1733727	0,7570240	0,2963507	0,3808457	0,1809322	0,8514167	0,5200336	0,2516087	0,4145164	1,2428940	0,5312030	0,4370515	0,4826764	1,3775647	1,2468922	0,6286910	0,3535020	0,7546560	0,1768270	0,8346892	0,9813028	1,0300442	1,0748286
0,8031370	1,1489356	0,1097202	0,5468868	1,2731325	0,9901735	0,6233175	0,2817607	0,9369658	0,5935583	0,6735231	0,1503207	0,0237024	0,5662475	1,2696151	0,1853776	0,5496818	0,7520754	0,4663424	0,4151819	0,5088382	0,8428818	0,4803070	1,0095032	0,1103993	0,1697828	0,4107456	0,8410559	1,1179553	0,0408775	0,8773755	0,4271469	0,6605712	0,3397233	0,9935333	0,0620542	0,8885510	1,2352395	0,0247047	0,2280379	0,2029738	0,0718191	1,0940841	0,5797000	1,2768747	0,1603712	0,5500214	0,7261411	1,5840001	0,4095866	0,1199514	0,5537816	0,3697384	0,8479019	0,4479860	0,8272432	0,0092614	0,5399753	0,6316181	0,6965885	0,9162930	0,7496497	0,1477824	0,2541991	0,5697511	0,1380162	1,2853565	0,9507910	0,8056368	0,2186023	0,3534685	1,2645068	0,4950388	0,3339635	0,4036121	0,0991104	0,1741907	0,4374249	1,2061476	0,5993263	0,8589748	0,3751737	0,5948660	0,5739148	0,5186347	0,0698643	0,9310771	0,4009374	0,6069646	0,5463593	0,8744815	0,5465556	0,6644721	0,6390892	0,9251910	0,2291637	0,8834152	0,6910383	0,7091608	0,4888766
0,8296969	0,9504137	0,2313096	0,1810210	1,0765114	1,4197086	0,2475612	0,1902901	0,6005560	0,4141032	0,8252730	0,3608672	0,0288200	0,7694544	1,1323038	0,1520084	0,2089406	0,7887467	0,4214872	0,0653053	0,4495858	0,9071331	0,8032394	0,9644313	0,3521325	0,1163097	0,2490811	0,8691889	1,3389150	0,0191690	0,4982020	0,2359156	0,3365373	0,6048916	1,0223823	0,0865412	1,2253941	1,1513581	0,0189960	0,1611302	0,2712057	0,0149471	0,8058281	0,4750122	0,5404745	0,0871642	0,3188800	1,1018057	0,9215636	0,1839302	0,0545766	0,8609706	0,6250217	0,5741135	0,5310314	0,6745317	0,0140802	0,2706870	0,9378115	0,8965520	0,7199551	0,8032967	0,3326401	0,2209003	0,6744133	0,0191963	0,7683923	0,7267536	0,7057332	0,7281814	0,1047119	1,0508881	0,0546070	0,2839841	0,4928535	0,0638163	0,3476623	0,1426797	1,0843742	0,4008207	0,7906275	0,3295905	1,2707784	0,5567798	0,3285136	0,1718622	1,3168923	0,6398957	0,4358494	0,7052991	1,1098450	0,8045820	0,2124327	0,4841669	0,6928580	0,0438811	0,8451126	0,7565415	0,8142585	0,5988378
0,8245144	1,0359972	0,1798159	0,1964746	0,5622701	1,3910077	0,0552912	0,2212117	0,3752591	0,3703871	0,7743952	0,3434857	0,0566860	0,0251826	0,6421822	0,4256419	0,1563220	0,6530850	0,6102659	0,4514818	0,3568013	1,0644395	0,9688666	0,5445993	0,1861118	0,1801078	0,2782371	0,8912851	1,0887520	0,0517132	0,7139111	0,5023956	0,5939990	0,5248011	0,8753029	0,1297018	0,7770192	1,1975363	0,0946729	0,6086776	0,3051588	0,1340949	0,5802282	0,0750455	0,9790932	0,1631591	0,3655685	0,3184838	0,9227462	0,0300096	0,3675665	0,8602993	0,9065540	1,1567297	0,9348159	0,5275670	0,0117066	0,5062676	1,2740628	0,3680285	1,0202030	0,8918885	0,1377675	0,4557524	0,4491652	0,1769737	0,5127440	1,0443846	0,2343077	0,5438506	0,2438611	0,8145637	0,6339579	0,0094649	0,3717468	0,1002146	0,6886711	0,3443660	1,1917985	0,1769307	0,6131813	0,0245242	1,2740295	0,3483156	0,1435475	0,6636510	1,0725838	0,4811144	0,6297187	0,2256713	0,9920943	0,8539557	0,6809010	0,9305382	0,6911496	0,4869843	0,9478634	1,5054404	0,9006201	0,2751203
0,5733350	1,7134409	0,0298563	0,2182633	0,6606971	0,8931481	0,1574445	0,1759102	0,6891195	0,5521728	1,0799437	0,4577725	0,1158523	0,4794654	0,5355011	0,2969223	0,5510057	0,6534557	0,4003858	0,4553383	0,4310631	1,2799441	0,7871414	0,8733756	0,3703676	0,1968782	0,4508244	1,1229132	0,9881341	0,0363704	0,4238203	0,5615767	0,5508343	0,2392521	0,8694036	0,1089635	0,9672775	1,4282021	0,1374133	0,2311818	0,3649555	0,1899203	1,0344109	0,7917311	0,9067804	0,2913119	0,3173786	0,9484086	0,6367963	0,1292993	0,4937644	0,8654470	0,7433973	0,5658083	0,7363985	0,8038924	0,0158825	0,7050765	0,5429406	0,8300704	0,8501529	0,7163748	0,1534878	0,2342596	0,5908741	0,0171328	0,9317613	1,0225873	0,4730216	0,5538326	0,1042332	0,9622767	0,2372963	0,2035279	0,4498931	0,1933640	0,4408740	0,1992750	0,9950932	0,6505545	0,8868256	0,0998392	1,0113915	0,2344589	0,6702593	0,3457944	1,0265876	0,8443860	0,5062064	0,3790261	1,1451293	0,6223285	0,4215097	0,9071313	0,9401966	0,0712147	1,2847399	1,6298400	0,7877754	0,5175501
0,6537552	0,7897349	0,1604633	0,4418303	0,4937984	1,3229081	0,0085462	0,0258873	0,4459636	0,6423749	0,8438844	0,1525552	0,1213077	0,4038356	0,8755382	0,0121935	0,0909110	0,2816623	0,2768588	0,1948518	0,5231401	1,1041914	0,4429505	0,6017318	0,3397445	0,1498080	0,1939513	1,1299239	1,4000467	0,0119003	1,0334371	0,8145439	0,8527047	0,3981395	0,4388755	0,0568125	0,3994001	1,0185279	0,0247277	0,2546813	0,2724563	0,0706491	0,8484001	0,3263420	1,4332340	0,1122612	0,2037908	0,2996873	1,1387604	0,2851712	0,0302800	0,3437759	0,3578706	0,9772368	0,6779032	0,5105578	0,0215312	0,0636353	1,0832308	0,1761161	0,6421760	0,6546108	0,4950540	0,1573359	0,5614037	0,2455706	0,7188250	0,7378982	0,8324794	0,3859343	0,3465719	1,0554901	0,9829538	0,0781144	0,5645695	0,1141379	0,3186964	0,3338517	0,3551471	0,5707515	0,9104647	0,3674933	0,8625951	0,4127490	0,1621666	0,3429138	0,7649354	0,8824391	0,4978156	0,6866705	0,6232981	0,2807195	1,4593646	0,3560067	0,6556693	0,6180595	0,8027214	1,0232805	0,6296754	1,2384482
0,7021075	1,0708361	0,4342748	0,2217088	0,3529799	1,4585026	0,0347564	0,1179243	0,1375800	0,9405277	0,3893998	0,1647446	0,0136978	0,3819883	1,1319771	0,3368560	0,0338194	0,3869649	0,7090675	0,1430433	0,6017738	1,1946968	0,8008988	0,3413211	0,2242704	0,2011911	0,2360093	1,0289496	1,0441855	0,0228004	0,7579389	0,3075789	0,4332869	0,6784246	0,5748336	0,2275619	0,7111752	1,1729393	0,0208023	0,0486136	0,3555822	0,0358437	1,1995221	0,2521960	1,8604838	0,0249709	0,3762289	0,4321618	0,8413618	0,0503252	0,1106388	1,4034581	0,1900047	1,2386244	0,6072365	0,2468969	0,1352209	0,0777174	1,3932357	0,0510180	0,8622373	0,7686240	0,0962736	0,1649219	0,5271750	0,0899916	1,0119455	1,0855780	1,0898197	0,4956597	0,5114441	0,8354681	0,8396113	0,0624699	0,4166550	0,0654569	0,3325753	0,4531863	1,1283849	0,6310841	0,9902286	0,0578794	0,9777362	0,4577754	0,0672492	0,1766358	0,3579999	0,8918532	0,9873883	1,0030775	0,8190728	0,3722685	0,9002848	0,5087770	0,6308567	0,4640513	0,8340449	1,0978598	0,4734076	0,8470382
0,5453096	0,6671930	0,1000822	0,5623923	0,6242280	1,0549805	0,0634618	0,1118792	0,3216676	0,7352739	0,9228793	0,1637946	0,0723241	0,4841433	0,9032273	0,4475391	0,4645147	0,0724649	0,5439969	0,1959732	0,5639042	1,1487998	0,5282642	0,8137533	0,3230214	0,1321891	0,2374583	0,9672687	0,7993553	0,0252801	0,7767693	0,3869202	0,9086032	0,7105773	1,2204853	0,1325707	0,9723608	1,0034921	0,0368118	0,5434864	0,3599494	0,0828503	0,6301465	0,7470284	0,8848970	0,2511808	0,2562116	0,6562132	1,2576135	0,2156799	0,5204832	0,8315706	0,9074687	0,7370049	0,5362094	0,6047311	0,0112680	0,2005195	1,2488897	1,0323911	0,7324907	1,0770684	0,0933066	0,3496505	0,1202560	0,0474028	1,1372362	0,7888681	0,4584599	0,6210480	0,2780967	0,8785678	0,8184297	0,1660058	0,0738285	0,1874445	0,6244513	0,3934818	1,3327508	0,3393560	1,3535835	0,0769286	0,8687719	0,3077215	0,4417281	0,5439029	0,7551212	0,9488990	0,5556966	0,6721280	1,0241949	1,4403029	0,4743842	0,5950158	0,6604063	0,0208877	0,7660018	1,0912447	1,2482033	0,4724180
0,6840907	1,0928084	0,1946231	0,3926836	0,7075484	1,1095478	0,0941533	0,0620726	0,5650457	0,5950074	0,8908847	0,2648698	0,0200808	0,7702307	0,9586852	0,3474898	0,3617541	0,7339384	0,5344163	0,1764254	0,4189425	0,8801439	0,8563149	0,7432545	0,3259874	0,2902285	0,2325341	1,0029947	0,5683373	0,1722869	1,5103167	0,5564450	0,8364096	0,2975710	1,2379715	0,1157817	0,8043613	0,9454252	0,0360941	0,0743823	0,4618817	0,0722699	0,8866623	0,4852626	0,7305655	0,1073548	0,0663932	0,7856227	0,7002087	0,2579863	0,1612279	0,6350217	1,1111136	0,5439540	0,5784073	0,6788591	0,0010400	0,3568612	0,9489209	0,3068359	0,6783946	1,1434387	0,2021093	0,2958060	0,4695270	0,1747600	1,2543862	0,6744677	1,1107868	0,4003760	0,3248092	1,0048097	0,3484752	0,1742368	0,4236439	0,1509010	0,3204495	0,5749271	0,7214048	0,2780988	0,6096834	0,0171392	0,8796923	0,3164811	0,3245250	0,1430632	0,5828596	0,7894134	0,5427866	1,3145304	1,1497741	0,7685786	0,8784180	0,3625194	0,9520015	0,1796019	1,0411826	0,9932797	0,7854204	0,7353681
0,5581087	1,0192767	0,4505939	0,5475224	0,2730104	1,5795836	0,1506632	0,0549702	0,2049407	0,4136235	0,4457235	0,2097119	0,0921114	0,6896773	1,1986701	0,2181506	0,2782696	0,3947898	0,0958385	0,0620127	0,7391205	0,6940448	1,2259149	0,4284916	0,3790171	0,0445047	0,2173852	0,7914906	0,9386636	0,0972596	1,1091394	0,4268075	0,8167439	0,3204399	1,1800211	0,0665607	0,6459537	1,1483229	0,0091072	0,1371080	0,3561886	0,0852965	0,9326676	0,2334908	0,8212450	0,1411812	0,4765865	0,7460152	0,8385977	0,5724299	0,1194984	0,5491854	0,1840620	0,7692238	0,4829092	0,4863833	0,0098274	0,2083221	1,1916451	0,2295353	0,5173937	0,5938006	0,3135246	0,0584449	0,2819829	0,1015457	0,6249239	0,7942042	1,1105817	0,4344784	0,3614375	1,0438655	0,8399137	0,2916792	0,7969504	0,1360187	0,4432390	0,2368636	0,4686490	0,3102021	1,1746435	0,6610800	0,9652308	0,5476335	0,1877297	0,3072363	1,3143907	0,6454426	0,9315001	0,8811773	1,3557386	0,2993075	0,6065725	0,5210238	1,3450636	0,1789070	0,9275299	1,0367987	0,6356639	0,7625360
